test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000005312	ENSMUSG00000005312	Ubqln1	13:58176155-58215653	XH_19_20_21	XH_22_23_24	OK	59.5553	54.6641	-0.123636232317986	-0.356506	0.48555	0.995	no	-
ENSMUSG00000027366	ENSMUSG00000027366	Sppl2a	2:126890390-126933235	XH_19_20_21	XH_22_23_24	OK	5.28312	5.8255	0.140991701514046	0.17835	0.74765	0.998171	no	-
ENSMUSG00000061633	ENSMUSG00000061633	1700029P11Rik	15:81980539-81981563	XH_19_20_21	XH_22_23_24	OK	8.3264	9.70457	0.220971422781296	0.484217	0.3872	0.9671	no	-
ENSMUSG00000115699	ENSMUSG00000115699	Gm6961	15:95736414-95753732	XH_19_20_21	XH_22_23_24	OK	0.743836	0.668196	-0.154713226515003	-0.125254	0.81605	0.998171	no	-
ENSMUSG00000026234	ENSMUSG00000026234	Ncl	1:86344718-86359400	XH_19_20_21	XH_22_23_24	OK	893.918	805.885	-0.149568517124708	-0.315811	0.5163	0.998171	no	-
ENSMUSG00000031425	ENSMUSG00000031425	Plp1	X:136822670-136839733	XH_19_20_21	XH_22_23_24	OK	2.75105	2.15412	-0.35288374007357	-0.473257	0.4021	0.971051	no	-
ENSMUSG00000092534	ENSMUSG00000092534	Pagr1b	7:126986859-127021211	XH_19_20_21	XH_22_23_24	OK	1.67321	0.66487	-1.3314743378929	-0.296625	0.52195	0.998171	no	-
ENSMUSG00000040102	ENSMUSG00000040102	Klhl42	6:147091378-147112778	XH_19_20_21	XH_22_23_24	OK	2.18139	2.55531	0.228250598382193	0.218305	0.7188	0.998171	no	-
ENSMUSG00000035517	ENSMUSG00000035517	Tdrd7	4:45965333-46034761	XH_19_20_21	XH_22_23_24	OK	1.72016	1.2769	-0.429897217594629	-0.604254	0.16975	0.795236	no	-
ENSMUSG00000018678	ENSMUSG00000018678	Sp2	11:96907425-96982959	XH_19_20_21	XH_22_23_24	OK	25.282	26.7021	0.0788426115809952	0.138952	0.8089	0.998171	no	-
ENSMUSG00000039725	ENSMUSG00000039725	Trp53rka	2:165490109-165493324	XH_19_20_21	XH_22_23_24	OK	5.37222	5.27384	-0.0266645836046526	-0.0507521	0.928	0.998171	no	-
ENSMUSG00000104320	ENSMUSG00000104320	Ighv1-60	12:115344536-115345020	XH_19_20_21	XH_22_23_24	OK	0.924703	0.347762	-1.410889771386	-0.84912	0.18425	0.814384	no	-
ENSMUSG00000052942	ENSMUSG00000052942	Glis3	19:28258850-28720027	XH_19_20_21	XH_22_23_24	OK	2.5911	1.44768	-0.839821955903289	-1.13883	0.0138	0.266513	no	-
ENSMUSG00000019854	ENSMUSG00000019854	Reps1	10:18055860-18125155	XH_19_20_21	XH_22_23_24	OK	34.3661	33.3142	-0.0448488888450122	-0.10274	0.8375	0.998171	no	-
ENSMUSG00000100153	ENSMUSG00000100153	Ppp1ccb	7:119739925-119742226	XH_19_20_21	XH_22_23_24	OK	18.0102	19.2588	0.0967036106399806	0.213175	0.70295	0.998171	no	-
ENSMUSG00000058240	ENSMUSG00000058240	Cryzl1	16:91647505-91962915	XH_19_20_21	XH_22_23_24	OK	16.8332	12.9648	-0.376709509017255	-0.165934	0.57705	0.998171	no	-
ENSMUSG00000021248	ENSMUSG00000021248	Tmed10	12:85340613-85376632	XH_19_20_21	XH_22_23_24	OK	84.0155	84.6916	0.0115633703499732	0.0373035	0.9489	0.998171	no	-
ENSMUSG00000019088	ENSMUSG00000019088	Dnase1l1	X:74273216-74290151	XH_19_20_21	XH_22_23_24	OK	1.0123	1.65438	0.708653746906493	0.377437	0.38645	0.967038	no	-
ENSMUSG00000015672	ENSMUSG00000015672	Mrpl32	13:14608183-14613165	XH_19_20_21	XH_22_23_24	OK	32.315	20.8339	-0.633271061790843	-1.29142	0.0302	0.396436	no	-
ENSMUSG00000030161	ENSMUSG00000030161	Gabarapl1	6:129531949-129542346	XH_19_20_21	XH_22_23_24	OK	26.8336	25.1689	-0.092398454498622	-0.210571	0.6993	0.998171	no	-
ENSMUSG00000023947	ENSMUSG00000023947	Nfkbie	17:45555702-45563169	XH_19_20_21	XH_22_23_24	OK	1.01657	1.03866	0.0310139115819086	0.0520758	0.926	0.998171	no	-
ENSMUSG00000035642	ENSMUSG00000035642	Aamdc	7:97550330-97579497	XH_19_20_21	XH_22_23_24	OK	19.67	13.9555	-0.495163143166027	-0.990868	0.0739	0.592502	no	-
ENSMUSG00000004896	ENSMUSG00000004896	Rrnad1	3:87919505-87940686	XH_19_20_21	XH_22_23_24	OK	10.3116	11.5375	0.162062441937921	0.200972	0.71115	0.998171	no	-
ENSMUSG00000027439	ENSMUSG00000027439	Gzf1	2:148681022-148692949	XH_19_20_21	XH_22_23_24	OK	7.26213	7.07157	-0.0383622045402721	-0.0708126	0.89515	0.998171	no	-
ENSMUSG00000021116	ENSMUSG00000021116	Eif2s1	12:78861818-78887010	XH_19_20_21	XH_22_23_24	OK	103.752	114.052	0.136552598591089	0.269802	0.59455	0.998171	no	-
ENSMUSG00000020589	ENSMUSG00000020589	Fam49a	12:12262138-12392615	XH_19_20_21	XH_22_23_24	OK	3.96211	2.92327	-0.438685848344565	-0.705535	0.19935	0.831825	no	-
ENSMUSG00000020889	ENSMUSG00000020889	Nr1d1	11:98740637-98775333	XH_19_20_21	XH_22_23_24	OK	7.59014	8.42551	0.150637519561676	0.309174	0.56375	0.998171	no	-
ENSMUSG00000030037	ENSMUSG00000030037	Mrpl53	6:83101600-83109939	XH_19_20_21	XH_22_23_24	OK	48.0734	50.8211	0.0801887602641003	0.213591	0.7052	0.998171	no	-
ENSMUSG00000002504	ENSMUSG00000002504	Slc9a3r2	17:24639285-24650327	XH_19_20_21	XH_22_23_24	OK	11.8366	13.426	0.181774813481932	0.43328	0.4428	0.983714	no	-
ENSMUSG00000030509	ENSMUSG00000030509	Asb7	7:66644564-66689596	XH_19_20_21	XH_22_23_24	OK	4.84334	4.63704	-0.0627981112198446	-0.126663	0.801	0.998171	no	-
ENSMUSG00000020109	ENSMUSG00000020109	Dnajb12	10:59879555-59899302	XH_19_20_21	XH_22_23_24	OK	30.142	31.6272	0.0693906910350389	0.193056	0.7339	0.998171	no	-
ENSMUSG00000034686	ENSMUSG00000034686	Prr7	13:55464266-55473154	XH_19_20_21	XH_22_23_24	OK	2.78725	2.60054	-0.10003118073634	-0.174501	0.76025	0.998171	no	-
ENSMUSG00000051185	ENSMUSG00000051185	Fam174a	1:95313622-95335284	XH_19_20_21	XH_22_23_24	OK	2.35712	1.91463	-0.299959587500498	-0.579416	0.30955	0.92612	no	-
ENSMUSG00000037103	ENSMUSG00000037103	Dcaf15	8:84097071-84104768	XH_19_20_21	XH_22_23_24	OK	44.4688	49.2239	0.146565492988265	0.462603	0.41695	0.977989	no	-
ENSMUSG00000030770	ENSMUSG00000030770	Parva	7:112427504-112591692	XH_19_20_21	XH_22_23_24	OK	5.19732	5.36717	0.0463936960727629	0.0933103	0.8677	0.998171	no	-
ENSMUSG00000058239	ENSMUSG00000058239	Usf2	7:30916982-30973464	XH_19_20_21	XH_22_23_24	OK	30.2357	26.5777	-0.186036718802807	-0.262846	0.6216	0.998171	no	-
ENSMUSG00000026918	ENSMUSG00000026918	Brd3	2:27445578-27507662	XH_19_20_21	XH_22_23_24	OK	30.5165	25.2051	-0.275873827825535	-0.615183	0.18415	0.814384	no	-
ENSMUSG00000025743	ENSMUSG00000025743	Sdc3	4:130792536-130826319	XH_19_20_21	XH_22_23_24	OK	5.43766	3.86413	-0.492842315706472	-1.02118	0.059	0.535737	no	-
ENSMUSG00000026895	ENSMUSG00000026895	Ndufa8	2:36036325-36049406	XH_19_20_21	XH_22_23_24	OK	55.0784	64.9652	0.238180464061519	0.698794	0.2304	0.866539	no	-
ENSMUSG00000003378	ENSMUSG00000003378	Grik5	7:25009848-25072346	XH_19_20_21	XH_22_23_24	OK	3.65772	4.38938	0.263072533049057	0.498292	0.31385	0.928337	no	-
ENSMUSG00000033021	ENSMUSG00000033021	Gmppa	1:75435929-75443179	XH_19_20_21	XH_22_23_24	OK	23.3616	23.0765	-0.0177146577469592	-0.0397469	0.94585	0.998171	no	-
ENSMUSG00000097412	ENSMUSG00000097412	1810014B01Rik	10:86685524-86705509	XH_19_20_21	XH_22_23_24	OK	4.1724	5.22302	0.324006755192527	0.0257429	0.78285	0.998171	no	-
ENSMUSG00000086949	ENSMUSG00000086949	Gm13066	4:149518235-149567790	XH_19_20_21	XH_22_23_24	OK	6.05499	7.09307	0.228285608046782	0.257037	0.6473	0.998171	no	-
ENSMUSG00000026643	ENSMUSG00000026643	Nmt2	2:3284211-3328877	XH_19_20_21	XH_22_23_24	OK	38.5983	32.7249	-0.238148524088739	-0.728097	0.20535	0.840466	no	-
ENSMUSG00000039987	ENSMUSG00000039987	Phtf2	5:20758662-20882124	XH_19_20_21	XH_22_23_24	OK	16.8261	14.9145	-0.17398521060218	-0.26515	0.62345	0.998171	no	-
ENSMUSG00000082496	ENSMUSG00000082496	Gm6798	X:8654464-8654824	XH_19_20_21	XH_22_23_24	OK	2.15383	2.35065	0.126155361259661	0.112977	0.8326	0.998171	no	-
ENSMUSG00000105878	ENSMUSG00000105878	Gm44330	8:83900104-83955205	XH_19_20_21	XH_22_23_24	OK	222.291	46.3642	-2.26136637149058	-0.338109	0.2085	0.843412	no	-
ENSMUSG00000079575	ENSMUSG00000079575	Rbpj-ps3	6:45059356-47304213	XH_19_20_21	XH_22_23_24	OK	8.94874	9.4327	0.0759862221792167	0.103619	0.8494	0.998171	no	-
ENSMUSG00000006301	ENSMUSG00000006301	Tmbim1	1:74284929-74353694	XH_19_20_21	XH_22_23_24	OK	19.4331	19.3274	-0.00786848693026946	-0.00885117	0.987	0.99892	no	-
ENSMUSG00000028464	ENSMUSG00000028464	Tpm2	4:43514710-43523765	XH_19_20_21	XH_22_23_24	OK	42.0395	39.753	-0.0806817716655973	-0.222524	0.6805	0.998171	no	-
ENSMUSG00000039738	ENSMUSG00000039738	Slx4	16:3979104-4003770	XH_19_20_21	XH_22_23_24	OK	21.4297	16.7955	-0.351536908420666	-0.591726	0.29965	0.920095	no	-
ENSMUSG00000030688	ENSMUSG00000030688	Stard10	7:101317085-101346626	XH_19_20_21	XH_22_23_24	OK	12.1003	12.7498	0.0754318000412014	0.162658	0.77605	0.998171	no	-
ENSMUSG00000024619	ENSMUSG00000024619	Cdx1	18:61018861-61036199	XH_19_20_21	XH_22_23_24	OK	4.53395	6.27955	0.469892696330555	0.984842	0.0878	0.6336	no	-
ENSMUSG00000001376	ENSMUSG00000001376	Vps50	6:3498381-3603531	XH_19_20_21	XH_22_23_24	OK	18.56	14.9665	-0.310459831956007	-0.659859	0.1504	0.76792	no	-
ENSMUSG00000042251	ENSMUSG00000042251	Pm20d1	1:131797380-131821473	XH_19_20_21	XH_22_23_24	OK	1.03158	1.72343	0.740426994495077	0.774308	0.067	0.566241	no	-
ENSMUSG00000085505	ENSMUSG00000085505	Gm12868	4:119108710-119138801	XH_19_20_21	XH_22_23_24	OK	1.94376	1.13329	-0.77833301473142	-0.0617263	0.5841	0.998171	no	-
ENSMUSG00000030844	ENSMUSG00000030844	Rgs10	7:128373620-128418758	XH_19_20_21	XH_22_23_24	OK	3.74781	4.07142	0.119484239262309	0.173115	0.744	0.998171	no	-
ENSMUSG00000034042	ENSMUSG00000034042	Gpbp1l1	4:116557657-116600266	XH_19_20_21	XH_22_23_24	OK	36.9078	32.56	-0.180825044381858	-0.419189	0.3671	0.959138	no	-
ENSMUSG00000014771	ENSMUSG00000014771	Pdcd2	17:15499887-15528379	XH_19_20_21	XH_22_23_24	OK	41.2145	44.0398	0.0956559244437153	0.15515	0.78745	0.998171	no	-
ENSMUSG00000052915	ENSMUSG00000052915	Msl1	11:98795515-98833814	XH_19_20_21	XH_22_23_24	OK	34.3283	30.1529	-0.187101652036263	-0.227673	0.607	0.998171	no	-
ENSMUSG00000008435	ENSMUSG00000008435	Rdh13	7:4424769-4445649	XH_19_20_21	XH_22_23_24	OK	12.0855	11.287	-0.0986150818279531	-0.123977	0.73865	0.998171	no	-
ENSMUSG00000048279	ENSMUSG00000048279	Sacs	14:61138456-61258490	XH_19_20_21	XH_22_23_24	OK	3.64835	2.54656	-0.518694430071107	-0.610382	0.14095	0.75344	no	-
ENSMUSG00000014444	ENSMUSG00000014444	Piezo1	8:119910359-124345724	XH_19_20_21	XH_22_23_24	OK	33.7759	34.7956	0.0429106723936282	0.0123129	0.9668	0.998171	no	-
ENSMUSG00000032125	ENSMUSG00000032125	Robo4	9:37401896-37415115	XH_19_20_21	XH_22_23_24	OK	3.33325	3.15943	-0.0772652243763935	-0.124786	0.8073	0.998171	no	-
ENSMUSG00000084349	ENSMUSG00000084349	Rpl3-ps1	X:13202570-13203780	XH_19_20_21	XH_22_23_24	OK	85.7374	111.845	0.38350418957393	1.19163	0.0364	0.433339	no	-
ENSMUSG00000079179	ENSMUSG00000079179	Rab10os	12:3235503-3309969	XH_19_20_21	XH_22_23_24	OK	24.2961	27.1638	0.160960563685152	0.188605	0.75445	0.998171	no	-
ENSMUSG00000028630	ENSMUSG00000028630	Dyrk2	10:118855602-118870209	XH_19_20_21	XH_22_23_24	OK	3.0729	2.91354	-0.0768277011341243	-0.17703	0.73815	0.998171	no	-
ENSMUSG00000081103	ENSMUSG00000081103	Rps12-ps26	11:107157407-107189381	XH_19_20_21	XH_22_23_24	OK	1.54908	2.42421	0.646103027399883	0.102895	0.73355	0.998171	no	-
ENSMUSG00000116348	ENSMUSG00000116348	Gm18722	16:9079395-9137444	XH_19_20_21	XH_22_23_24	OK	1.5169	0.85912	-0.820194417567134	-1.38068	0.0173	0.300575	no	-
ENSMUSG00000037827	ENSMUSG00000037827	Gm5884	6:128644912-128646391	XH_19_20_21	XH_22_23_24	OK	2.64805	3.1329	0.242568357508038	0.423743	0.4594	0.988008	no	-
ENSMUSG00000024501	ENSMUSG00000024501	Dpysl3	18:43320983-43438286	XH_19_20_21	XH_22_23_24	OK	17.2569	18.0581	0.0654727817639175	0.170263	0.758	0.998171	no	-
ENSMUSG00000026576	ENSMUSG00000026576	Atp1b1	1:164289799-164458355	XH_19_20_21	XH_22_23_24	OK	54.5393	48.0967	-0.181358272174167	-0.288141	0.5983	0.998171	no	-
ENSMUSG00000026657	ENSMUSG00000026657	Frmd4a	2:4017716-4614043	XH_19_20_21	XH_22_23_24	OK	6.17571	4.53037	-0.446976126408656	-0.836457	0.0845	0.625024	no	-
ENSMUSG00000041147	ENSMUSG00000041147	Brca2	5:150522629-150570329	XH_19_20_21	XH_22_23_24	OK	15.9797	15.0043	-0.090864309592017	-0.107735	0.83845	0.998171	no	-
ENSMUSG00000069273	ENSMUSG00000069273	Hist1h3e	13:23561533-23562369	XH_19_20_21	XH_22_23_24	OK	35.8534	1.21535	-4.88266618681326	-7.75301	5e-05	0.00468291	yes	down
ENSMUSG00000021236	ENSMUSG00000021236	Entpd5	12:84373856-84409029	XH_19_20_21	XH_22_23_24	OK	2.11356	2.09624	-0.0118711668464011	-0.0193129	0.9703	0.998171	no	-
ENSMUSG00000053783	ENSMUSG00000053783	1700016K19Rik	11:75999911-76003569	XH_19_20_21	XH_22_23_24	OK	1.05796	1.0325	-0.0351433005401596	-0.0429561	0.9339	0.998171	no	-
ENSMUSG00000099764	ENSMUSG00000099764	Rps10-ps2	16:20822144-20822640	XH_19_20_21	XH_22_23_24	OK	82.1801	120.953	0.557585561811673	1.41983	0.0131	0.259259	no	-
ENSMUSG00000006418	ENSMUSG00000006418	Rnf114	2:167481132-167516173	XH_19_20_21	XH_22_23_24	OK	42.1743	50.7258	0.26635558983356	0.747544	0.19065	0.821615	no	-
ENSMUSG00000010154	ENSMUSG00000010154	Spire2	8:119910359-124345724	XH_19_20_21	XH_22_23_24	OK	7.30598	7.32218	0.00319543527239911	0.000438765	0.9979	0.999659	no	-
ENSMUSG00000001642	ENSMUSG00000001642	Akr1b3	6:34290264-34324249	XH_19_20_21	XH_22_23_24	OK	161.441	187.901	0.218965728785879	0.746188	0.19215	0.823502	no	-
ENSMUSG00000043668	ENSMUSG00000043668	Tox3	8:90247039-90348343	XH_19_20_21	XH_22_23_24	OK	0.992083	1.20026	0.274814225862419	0.349685	0.5236	0.998171	no	-
ENSMUSG00000082029	ENSMUSG00000082029	H3f3c	2:119665625-119666036	XH_19_20_21	XH_22_23_24	OK	1.11128	2.51323	1.17732034007837	1.2659	0.08535	0.627597	no	-
ENSMUSG00000083990	ENSMUSG00000083990	Gm12101	11:30750831-30756147	XH_19_20_21	XH_22_23_24	OK	4.75086	1.98323	-1.26033669341706	-0.967589	0.11025	0.691087	no	-
ENSMUSG00000050900	ENSMUSG00000050900	Gm7327	X:61785380-61786032	XH_19_20_21	XH_22_23_24	OK	0.901018	1.29572	0.524126158434008	0.559002	0.3165	0.929875	no	-
ENSMUSG00000070705	ENSMUSG00000070705	Eid2b	7:28277738-28279489	XH_19_20_21	XH_22_23_24	OK	1.45671	1.26463	-0.203998346915461	-0.33699	0.5493	0.998171	no	-
ENSMUSG00000106757	ENSMUSG00000106757	Gm43482	5:129941969-129986692	XH_19_20_21	XH_22_23_24	OK	0.878596	0.262385	-1.74351468479716	-0.558207	0.4744	0.991365	no	-
ENSMUSG00000063445	ENSMUSG00000063445	Nmral1	16:4710058-4719356	XH_19_20_21	XH_22_23_24	OK	20.1618	19.5265	-0.0461910665886252	-0.124218	0.83005	0.998171	no	-
ENSMUSG00000027341	ENSMUSG00000027341	Tmem230	2:132239491-132247807	XH_19_20_21	XH_22_23_24	OK	11.7781	14.0356	0.25298391047834	0.422425	0.39995	0.970333	no	-
ENSMUSG00000034192	ENSMUSG00000034192	Lsm3	6:91515927-91532379	XH_19_20_21	XH_22_23_24	OK	142.112	143.625	0.0152785113410875	0.0474019	0.93415	0.998171	no	-
ENSMUSG00000086583	ENSMUSG00000086583	Gm15500	7:114705216-114706235	XH_19_20_21	XH_22_23_24	OK	100.809	117.769	0.22433538747023	0.717784	0.2056	0.840578	no	-
ENSMUSG00000060459	ENSMUSG00000060459	Kng2	16:22985853-23029482	XH_19_20_21	XH_22_23_24	OK	1.43064	1.52497	0.0921201772551432	0.0817131	0.88225	0.998171	no	-
ENSMUSG00000024260	ENSMUSG00000024260	Sap130	18:31634370-31723061	XH_19_20_21	XH_22_23_24	OK	37.8169	41.8215	0.145213702844426	0.343454	0.41495	0.977575	no	-
ENSMUSG00000070348	ENSMUSG00000070348	Ccnd1	7:144915099-144939925	XH_19_20_21	XH_22_23_24	OK	31.8386	42.3411	0.41128185090404	1.19251	0.0256	0.36601	no	-
ENSMUSG00000025645	ENSMUSG00000025645	Ccdc51	9:109074567-109092489	XH_19_20_21	XH_22_23_24	OK	5.13579	5.55106	0.112177074353533	0.123252	0.82765	0.998171	no	-
ENSMUSG00000067547	ENSMUSG00000067547	Gm7666	15:6522852-6663313	XH_19_20_21	XH_22_23_24	OK	44.7183	59.7102	0.417112056965179	1.0585	0.07045	0.578871	no	-
ENSMUSG00000002068	ENSMUSG00000002068	Ccne1	7:38097983-38107534	XH_19_20_21	XH_22_23_24	OK	126.973	128.065	0.0123544931516851	0.038447	0.9411	0.998171	no	-
ENSMUSG00000061474	ENSMUSG00000061474	Mrps36	13:100735954-100744659	XH_19_20_21	XH_22_23_24	OK	30.5916	32.5524	0.0896283486798019	0.220297	0.7056	0.998171	no	-
ENSMUSG00000064602	ENSMUSG00000064602	Snora41	1:62958417-63180486	XH_19_20_21	XH_22_23_24	OK	77.7572	8.32479	-3.22349048458268	-2.1264	0.4156	0.977874	no	-
ENSMUSG00000075254	ENSMUSG00000075254	Heg1	16:33684369-33819934	XH_19_20_21	XH_22_23_24	OK	1.42351	1.31826	-0.110817687195328	-0.174354	0.70265	0.998171	no	-
ENSMUSG00000001924	ENSMUSG00000001924	Uba1	X:20658325-20683179	XH_19_20_21	XH_22_23_24	OK	180.37	197.47	0.130674090478071	0.398378	0.4298	0.982023	no	-
ENSMUSG00000050150	ENSMUSG00000050150	Slc9b1	3:135348028-135397827	XH_19_20_21	XH_22_23_24	OK	11.5391	12.0464	0.0620713650479603	0.126859	0.80685	0.998171	no	-
ENSMUSG00000036644	ENSMUSG00000036644	Tbc1d9b	11:50131395-50172785	XH_19_20_21	XH_22_23_24	OK	9.43103	9.82395	0.0588878760594418	0.12032	0.7633	0.998171	no	-
ENSMUSG00000072244	ENSMUSG00000072244	Trim6	7:104218792-104235152	XH_19_20_21	XH_22_23_24	OK	42.5342	50.0525	0.234818810374003	0.370322	0.48245	0.994735	no	-
ENSMUSG00000032402	ENSMUSG00000032402	Smad3	9:63646766-63757994	XH_19_20_21	XH_22_23_24	OK	7.79812	5.36777	-0.538803499781667	-0.600963	0.2337	0.868461	no	-
ENSMUSG00000086695	ENSMUSG00000086695	Gm15247	X:169685198-170005736	XH_19_20_21	XH_22_23_24	OK	8.61945	4.37181	-0.979365112599427	-0.470656	0.5264	0.998171	no	-
ENSMUSG00000092358	ENSMUSG00000092358	Gm20430	14:57577520-57758388	XH_19_20_21	XH_22_23_24	OK	0.001	2.239	11.1286388128526	-nan	0.1516	0.769359	no	-
ENSMUSG00000038740	ENSMUSG00000038740	Mvb12b	2:33729952-33887946	XH_19_20_21	XH_22_23_24	OK	3.87899	3.05071	-0.346536012542886	-0.346637	0.5676	0.998171	no	-
ENSMUSG00000023977	ENSMUSG00000023977	Ubr2	17:46928294-47010556	XH_19_20_21	XH_22_23_24	OK	10.975	10.2846	-0.0937352556924767	-0.278456	0.60295	0.998171	no	-
ENSMUSG00000067768	ENSMUSG00000067768	Xlr4b	X:73107634-73292976	XH_19_20_21	XH_22_23_24	OK	0.790195	0.253175	-1.64207376607581	-0.712559	0.1217	0.719	no	-
ENSMUSG00000021311	ENSMUSG00000021311	Mtr	13:12182711-12258113	XH_19_20_21	XH_22_23_24	OK	15.1702	16.4869	0.1200800512806	0.255623	0.6445	0.998171	no	-
ENSMUSG00000118124	ENSMUSG00000118124	AC129217.1	19:8820009-8848683	XH_19_20_21	XH_22_23_24	OK	4.64852	5.36514	0.206844354930893	0.0545029	0.9182	0.998171	no	-
ENSMUSG00000040231	ENSMUSG00000040231	Syngr4	7:45885221-45896714	XH_19_20_21	XH_22_23_24	OK	1.94234	2.05553	0.0817146661517511	0.110692	0.84875	0.998171	no	-
ENSMUSG00000039458	ENSMUSG00000039458	Mtmr12	15:12205027-12274496	XH_19_20_21	XH_22_23_24	OK	17.6469	15.2299	-0.212508300968863	-0.666688	0.2439	0.878502	no	-
ENSMUSG00000085232	ENSMUSG00000085232	Gm11962	11:5495191-5495446	XH_19_20_21	XH_22_23_24	OK	13.9569	3.25456	-2.10044412009172	-2.79987	0.006	0.161912	no	-
ENSMUSG00000010608	ENSMUSG00000010608	Rbm25	12:83631235-83683123	XH_19_20_21	XH_22_23_24	OK	114.11	87.7364	-0.379177811348541	-0.706634	0.09325	0.648719	no	-
ENSMUSG00000060601	ENSMUSG00000060601	Nr1h2	7:44549615-44553951	XH_19_20_21	XH_22_23_24	OK	51.6145	60.9925	0.240855434044368	0.582518	0.25145	0.885603	no	-
ENSMUSG00000002763	ENSMUSG00000002763	Pex6	17:46442447-46858482	XH_19_20_21	XH_22_23_24	OK	10.1716	10.9085	0.10090609997182	0.055777	0.92535	0.998171	no	-
ENSMUSG00000083669	ENSMUSG00000083669	Gm10169	7:29930814-29965711	XH_19_20_21	XH_22_23_24	OK	23.1334	38.89	0.749421915073136	0.477109	0.35435	0.951941	no	-
ENSMUSG00000090247	ENSMUSG00000090247	Bloc1s1	10:128913592-128924035	XH_19_20_21	XH_22_23_24	OK	57.9911	67.7128	0.223597073350885	0.577943	0.3056	0.924203	no	-
ENSMUSG00000009828	ENSMUSG00000009828	Ick	9:78109191-78172107	XH_19_20_21	XH_22_23_24	OK	6.07919	5.22489	-0.218478445369683	-0.479111	0.37745	0.963066	no	-
ENSMUSG00000061390	ENSMUSG00000061390	Uba52-ps	9:72174579-72174958	XH_19_20_21	XH_22_23_24	OK	1.00494	0.664534	-0.596694447706652	-0.457899	0.49665	0.998088	no	-
ENSMUSG00000002307	ENSMUSG00000002307	Daxx	17:33909413-33915590	XH_19_20_21	XH_22_23_24	OK	37.0902	37.3656	0.0106726413854465	0.0266373	0.95575	0.998171	no	-
ENSMUSG00000024578	ENSMUSG00000024578	Il17b	18:61684886-61692538	XH_19_20_21	XH_22_23_24	OK	1.40478	1.68327	0.260922396175037	0.308362	0.5744	0.998171	no	-
ENSMUSG00000116875	ENSMUSG00000116875	Morf4l1-ps1	16:24391611-24992578	XH_19_20_21	XH_22_23_24	OK	60.6481	54.9058	-0.143503891865749	-0.37276	0.51235	0.998171	no	-
ENSMUSG00000068674	ENSMUSG00000068674	Gm10247	16:8922059-8922389	XH_19_20_21	XH_22_23_24	OK	2.07057	1.84481	-0.166555738476555	-0.135947	0.81695	0.998171	no	-
ENSMUSG00000022751	ENSMUSG00000022751	Nit2	16:57121702-57167341	XH_19_20_21	XH_22_23_24	OK	50.8468	53.1264	0.063271972736783	0.0559526	0.89235	0.998171	no	-
ENSMUSG00000062078	ENSMUSG00000062078	Qk	17:10202600-10319854	XH_19_20_21	XH_22_23_24	OK	54.3307	60.2286	0.148681089296675	0.154511	0.7544	0.998171	no	-
ENSMUSG00000031972	ENSMUSG00000031972	Acta1	8:119910359-124345724	XH_19_20_21	XH_22_23_24	OK	3.10603	3.09174	-0.00665276338647346	-0.000440508	0.9957	0.999251	no	-
ENSMUSG00000027641	ENSMUSG00000027641	Rbl1	2:157145892-157204534	XH_19_20_21	XH_22_23_24	OK	5.16195	4.14474	-0.31663456303795	-0.685137	0.223	0.859055	no	-
ENSMUSG00000030323	ENSMUSG00000030323	Ift122	6:115853469-115926699	XH_19_20_21	XH_22_23_24	OK	6.3522	5.47056	-0.215567813002064	-0.263708	0.4302	0.982023	no	-
ENSMUSG00000022055	ENSMUSG00000022055	Nefl	14:68082589-68124846	XH_19_20_21	XH_22_23_24	OK	8.76645	10.7735	0.297422373722007	0.752417	0.18795	0.818747	no	-
ENSMUSG00000021066	ENSMUSG00000021066	Atl1	12:69746847-69987002	XH_19_20_21	XH_22_23_24	OK	1.77449	1.81127	0.0295971758478954	0.0117158	0.9801	0.998397	no	-
ENSMUSG00000006095	ENSMUSG00000006095	Tbcb	7:30224130-30233390	XH_19_20_21	XH_22_23_24	OK	61.8524	80.5763	0.381525983776889	0.768067	0.16685	0.792802	no	-
ENSMUSG00000007987	ENSMUSG00000007987	Ift22	5:136908149-136915404	XH_19_20_21	XH_22_23_24	OK	6.15904	8.49902	0.464590999601237	0.690707	0.21045	0.845768	no	-
ENSMUSG00000024120	ENSMUSG00000024120	Lrpprc	17:84705246-84790789	XH_19_20_21	XH_22_23_24	OK	49.716	42.4918	-0.226525767035604	-0.58661	0.2483	0.88255	no	-
ENSMUSG00000056749	ENSMUSG00000056749	Nfil3	13:52967208-52981073	XH_19_20_21	XH_22_23_24	OK	2.19995	1.97805	-0.15339184068772	-0.293405	0.60995	0.998171	no	-
ENSMUSG00000028634	ENSMUSG00000028634	Hivep3	4:119733783-120138045	XH_19_20_21	XH_22_23_24	OK	1.4444	1.03024	-0.487489865197838	-0.511643	0.255	0.887033	no	-
ENSMUSG00000031805	ENSMUSG00000031805	Jak3	8:71676295-71690575	XH_19_20_21	XH_22_23_24	OK	7.51485	9.01925	0.263263162933788	0.731379	0.20355	0.837408	no	-
ENSMUSG00000071855	ENSMUSG00000071855	Ccdc112	18:46282150-46311928	XH_19_20_21	XH_22_23_24	OK	9.67762	5.10796	-0.921905064213304	-1.57695	0.00875	0.202896	no	-
