tracking_id	15_1	15_2	15_3	16_1	16_2	16_3
ENSG00000258868	0	0	0	0	0	0	
ENSG00000258869	0.0774812	0.290159	0.223141	0.026708	0.140324	0.051727	
ENSG00000258870	0	3.47327	0	1.35629	0.793654	0.722669	
ENSG00000258871	0	0	0.38902	0	0.464886	0	
ENSG00000258872	0.280948	0.42127	0.205218	0.294064	0.630274	0.288827	
ENSG00000258873	0.378015	0.21256	0	0	0.127191	0	
ENSG00000258874	0	0.635178	0	0	0	0	
ENSG00000258875	0	0.0542773	0	0.100286	0.0654033	0.339705	
ENSG00000258876	0.21208	0.477684	0	1.35804	0	0.683448	
ENSG00000258877	0.106137	0	0	0	0	0	
ENSG00000258878	0.207867	0.234054	0.466068	0	0.275616	0	
ENSG00000258881	0.0487969	0.0285223	0.108275	0.8414	0.027732	0	
ENSG00000258883	0	0	0	0	0	0	
ENSG00000258884	0.941363	0	0	0	0	0	
ENSG00000258885	0.256361	0	0	0	0	0	
ENSG00000258886	0	6.08973	6.57293	4.82742	2.75135	2.69449	
ENSG00000258887	0.306883	0	0	0	0	0	
ENSG00000258888	0	0	0	0	0	0	
ENSG00000258890	21.0593	29.6302	24.1999	21.6481	25.8594	26.5212	
ENSG00000258891	1.24268	2.45697	1.41333	2.68881	0.819675	2.05623	
ENSG00000258892	0	4.70531	0	0	0	8.94187	
ENSG00000258893	0	0	0	0	0	0	
ENSG00000258894	0.830687	0.93366	0.782389	0.345417	0.599392	0.280453	
ENSG00000258895	0.769073	0.865829	0.868676	0.824891	1.35147	0.278992	
ENSG00000258896	1.17652	0.656959	0.684059	0	0.751193	0	
ENSG00000258897	0	0	0	0	0	0	
ENSG00000258899	0	0	0	0	0	0	
ENSG00000258900	0.139302	0.521952	0.0713272	0.566558	0	0	
ENSG00000258901	0	0	2.56006	0.482288	0.574425	1.50944	
ENSG00000258902	0.226476	0	0	0	0	0	
ENSG00000258903	0	0	0.161231	0	0	0	
ENSG00000258904	0	0	0	0	0	0	
ENSG00000258905	0.627176	0	0.730946	0.683072	0	0	
ENSG00000258906	0.762096	0.858056	0.851767	1.41912	0.253187	0.406418	
ENSG00000258907	0.194588	0.219094	0.652929	0	0	0.41566	
ENSG00000258908	3.68812	3.51237	5.14577	4.29604	3.35425	5.00301	
ENSG00000258909	0.212699	0.199162	0	0.146886	0.0480894	0.0356312	
ENSG00000258910	0.582212	0	0.651133	0.451054	0.560079	0	
ENSG00000258912	0	0	0	0	0	0	
ENSG00000258913	0.912108	0	0.259603	0	0	0	
ENSG00000258914	0	0	0	0	0	0	
ENSG00000258915	0.10268	0	0	0	0.0694969	0	
ENSG00000258916	0.0767017	0.0172317	0.0330613	0.0475025	0.0834649	0	
ENSG00000258917	1.5871	2.38116	1.16895	1.81217	1.41691	0.276115	
ENSG00000258918	0	0	0	0	0	0	
ENSG00000258919	0	0	0	0	0	0	
ENSG00000258920	1.03798	0.389071	0.283889	0.723371	0.349622	0.354703	
ENSG00000258921	0	0	0.326738	0	0	0	
ENSG00000258922	0	0	0	0	0	0	
ENSG00000258923	0.342638	0.935183	0.424979	0.203304	0.331403	0.148363	
ENSG00000258924	3.6049	0.403546	0.40452	1.91688	1.12542	0.857824	
ENSG00000258925	0	0	0.133358	0	0.649121	0	
ENSG00000258926	0	0	0	0	0	0	
ENSG00000258927	0	0.110469	0.160022	0.102069	0.266194	0.198637	
ENSG00000258928	2.73475	4.47852	5.0491	1.33225	1.63985	2.4299	
ENSG00000258930	1.00721	0	0	0	1.25671	1.21575	
ENSG00000258931	0.113607	0	0.125009	0.119337	0	0	
ENSG00000258932	1.8402	3.32162	3.27715	3.88723	3.28134	2.58135	
ENSG00000258933	0	0	0	0	0	0.152697	
ENSG00000258934	0	0	0	0	0	0	
ENSG00000258935	0	0	0	0	0	0	
ENSG00000258938	0.16552	0	0.0894209	0.057072	0.0751049	0.055288	
ENSG00000258940	1.48863	1.37351	0.836304	0.741345	1.3993	1.49417	
ENSG00000258942	0	0	0	0	0	0	
ENSG00000258943	0.113075	0.2544	0	0	0	0.468554	
ENSG00000258944	2.02074	2.88026	2.53151	3.9774	1.26242	2.81518	
ENSG00000258945	1.00082	0.975123	0.246546	0.380893	0.715775	1.05452	
ENSG00000258947	154.52	169.139	173.668	143.807	176.537	166.484	
ENSG00000258948	0.224652	0.0841911	0.408598	0.156235	0.606294	0.152844	
ENSG00000258949	0	0	0	0	0	0	
ENSG00000258951	4.88185	3.90852	6.45627	5.01465	3.29421	5.35762	
ENSG00000258952	0.0392497	0.176418	0.255056	0.0406852	0.0532169	0.0395077	
ENSG00000258954	0	0	0.420455	0	0.478368	0.410274	
ENSG00000258955	0	0	0.36374	0	0.218121	0.691139	
ENSG00000258956	0.266475	1.19989	1.20561	0.858278	0.350773	0	
ENSG00000258957	0.0456793	0.259156	0.0495403	0.0474041	0.304133	0.602154	
ENSG00000258958	0	0	0	0	0	0	
ENSG00000258959	5.71662	5.10441	5.59562	9.65155	7.67803	4.52928	
ENSG00000258960	0	0	0	0	0	0	
ENSG00000258962	0.0766253	0.0861509	0.250952	0	0.20675	0.313008	
ENSG00000258963	0	0	0	0	0	0	
ENSG00000258964	13.0839	14.0382	13.7503	20.483	19.8762	18.8	
ENSG00000258965	0	0	0	0	0	0	
ENSG00000258966	0	0	0	0	0	0	
ENSG00000258967	0	0	0	0	0	0	
ENSG00000258968	0	0.64813	2.02303	0	0.741337	1.3394	
ENSG00000258969	0	0	0	0	0	0	
ENSG00000258970	0	0	0	0	0	0	
ENSG00000258971	0	0	0	0	0	0	
ENSG00000258972	0	0.265619	0.26567	0	0	0.76578	
ENSG00000258973	0	0	0.0739334	0	0	0	
ENSG00000258975	0	0	0	0	0	0	
ENSG00000258976	0	0	0	0	0	0	
ENSG00000258977	0	0	0.0834715	0	0	0	
ENSG00000258978	0	0	7.43828	0	0	0	
ENSG00000258979	0	0	0	0	0	0	
ENSG00000258980	0	0	0	0	0	0	
ENSG00000258981	0	0	0	0	0	0	
ENSG00000258982	0	0	0	0	0	0	
ENSG00000258983	0.435326	0.244841	0	0.342699	0.2924	0	
ENSG00000258984	0.195877	0	0.21244	0	0	0.181616	
ENSG00000258985	0	0	0	0	0	0	
ENSG00000258986	0.403341	0.140758	0.111974	0.0241031	0	0	
ENSG00000258987	0	0.25899	0.2588	0.246014	0	0.248451	
ENSG00000258988	0.224979	0.205284	0.109892	0	0.441656	0	
ENSG00000258989	0	0	0	0.141513	0	0	
ENSG00000258990	0.433009	0.292146	0.284231	0.181061	0.233357	0.177571	
ENSG00000258991	0.211543	0	0	0.0735013	0	0	
ENSG00000258992	0	0	0	0	0	0	
ENSG00000258993	3.12977	1.70693	3.76358	3.41074	1.9206	0	
ENSG00000258994	0	0	0	0	0	0	
ENSG00000258995	3.72095	0	4.58706	0	4.45116	0	
ENSG00000258996	1.18471	0	0	0	0	0	
ENSG00000258997	0.0639854	0	0	0	0	0	
ENSG00000258998	0.272031	0.275063	0.323261	0.168827	0.221659	0.0272558	
ENSG00000259000	0.0127347	0	0.0137153	0	0.0346562	0	
ENSG00000259001	0	0.301578	0.662701	0	0.412502	0	
ENSG00000259002	0	0	0	0	0	0	
ENSG00000259003	0.267444	0	0.147783	0.140977	0.179039	0	
ENSG00000259004	0	0	0	0	0	0	
ENSG00000259005	0.206693	0.232732	0	1.10215	1.6446	0.221644	
ENSG00000259006	2.42909	2.80309	2.93946	3.25643	2.81996	3.76328	
ENSG00000259007	97.1636	115.435	117.746	60.3247	72.0493	60.1174	
ENSG00000259008	0	0.0437152	0.0209852	0	0	0	
ENSG00000259009	0	0	0	0	0.151577	0	
ENSG00000259010	0	0.140128	0	0.0648758	0	0	
ENSG00000259011	1.3311	1.49813	1.47546	1.56313	1.77885	2.32993	
ENSG00000259012	0.504286	0.567687	0.935416	0	0.672117	0.889371	
ENSG00000259013	0	1.92481	0	0	2.16397	4.50882	
ENSG00000259015	3.86817	0	2.28787	1.05518	0	0	
ENSG00000259016	0	0	0	0	0	0	
ENSG00000259017	0	0	0	0	0	0	
ENSG00000259018	2.01327	0	1.19244	2.19679	0	0	
ENSG00000259019	0	0	0	0	0	0	
ENSG00000259020	0	0.801061	0	0.785017	0	0	
ENSG00000259021	0.737864	0.820447	0	0	0	0	
ENSG00000259022	0	0	0.585233	0	0	0	
ENSG00000259023	0.391578	0.439823	0.449007	0.423922	1.52551	0	
ENSG00000259024	1.79503	3.62274	2.80376	2.69702	5.84873	4.09156	
ENSG00000259025	0.248261	0.0558025	0.0538945	0.0515635	0.0672275	0.100358	
ENSG00000259026	0	0	0	0	0	0	
ENSG00000259028	0	0	0	0	0	0	
ENSG00000259029	0	0	0	0.0735013	0	0.14368	
ENSG00000259030	0.186895	0.223432	0.174477	0.0658661	0.256826	0.116274	
ENSG00000259031	0	0	0	0.73804	0.912399	0	
ENSG00000259032	0.576188	0.643735	2.00871	0	0	1.99432	
ENSG00000259033	0	0	0	0	0	0	
ENSG00000259035	0	0	0	0	0	0	
ENSG00000259036	0.868416	0	0	0	0	0	
ENSG00000259037	0	0	0	0	0	0	
ENSG00000259038	0	2.36099	0	0	0	0	
ENSG00000259039	0.742875	0.824874	0.72364	0.690893	0.300604	0.630299	
ENSG00000259040	4.52486	2.40134	3.97781	3.64347	5.05263	4.54675	
ENSG00000259041	0	0.524502	0	0	0	0.53158	
ENSG00000259042	0	0.367509	0	0	0	0.456262	
ENSG00000259043	0.0865077	0.388855	0.421972	0.358942	0	0.0872104	
ENSG00000259044	0	0	0	0	0	0	
ENSG00000259045	0	0.175787	0	0.33059	0	0	
ENSG00000259046	0	0.326704	0.32936	0.312317	0.381069	0.318693	
ENSG00000259047	1.02744	0	1.21795	0	1.28162	1.24313	
ENSG00000259048	0	0	0	0	0	0	
ENSG00000259049	13.4432	12.2321	13.4836	12.4345	9.6228	18.1207	
ENSG00000259050	0.511065	0.574677	0.465788	0	0.573906	0.261829	
ENSG00000259051	1.98206	0	0	0.719865	0	1.54089	
ENSG00000259052	0	0	0	0	0	0	
ENSG00000259053	0	0	0	0	0	0	
ENSG00000259054	0	0	0.536654	0	0	0.528279	
ENSG00000259055	0.0812631	0	0.0888017	0.0848684	0.109564	0	
ENSG00000259056	0.637035	0.716612	1.45033	0.343397	0.833568	1.40792	
ENSG00000259057	0.248241	0	0.090452	0	0	0	
ENSG00000259058	0	0	0	0	0	0	
ENSG00000259059	0	0	0.300288	0	0	0	
ENSG00000259060	0	0.239983	0	0.205925	0.216612	0	
ENSG00000259061	0	0	0	0	0	0	
ENSG00000259062	0	0	0.225084	0	0	0.215153	
ENSG00000259064	0.618155	0	0	0	0	0	
ENSG00000259065	0	0	0.271971	0	0.637157	0.523025	
ENSG00000259066	7.41147	0.376796	0	3.38198	1.36599	0.388008	
ENSG00000259067	0	0	0	0	0	0	
ENSG00000259068	0	0	0	0	0	0	
ENSG00000259069	0	0	0	0.238356	0	0	
ENSG00000259070	0.658957	0.236909	0.909894	1.6992	0.230981	1.08789	
ENSG00000259071	0.685816	5.39804	0.782791	2.12249	1.34254	0.76188	
ENSG00000259072	0	0	0	0	0	0	
ENSG00000259073	0.0708588	0.159328	0.231784	0.073869	0	0	
ENSG00000259074	0.261783	0	0	0	0	0	
ENSG00000259075	2.28256	2.72613	2.26869	1.52744	2.69508	3.21643	
ENSG00000259076	1.05736	2.51077	4.50353	0.574829	0.678196	2.42405	
ENSG00000259077	0	0	0	0	0	0	
ENSG00000259078	0	0	0.0578157	0.0553084	0	0	
ENSG00000259079	1.31178	1.47155	3.52302	2.37134	0	0.988529	
ENSG00000259080	1.30678	1.69946	2.11936	0.894357	0.730585	1.28221	
ENSG00000259081	1.43835	0	0	0.150039	0.190053	0.297822	
ENSG00000259082	0	0.58529	0	0	0	0	
ENSG00000259083	0	0.278971	0.559065	0.796602	1.30762	0.269027	
ENSG00000259084	0	0.156365	0.00349794	0	0	0.0912318	
ENSG00000259086	1.37779	0	0.393196	0.743955	0.449453	0	
ENSG00000259087	0	0	0	0	0	0	
ENSG00000259088	2.71898	1.1465	2.7144	1.83467	2.66208	2.2642	
ENSG00000259089	0	0.312492	0	0.146509	0.185768	0.290612	
ENSG00000259090	0.984712	0.511015	1.32278	0.632225	0.71539	0.92796	
ENSG00000259091	0	0	0	0	0	0	
ENSG00000259092	0	0	0	0	0	0.745902	
ENSG00000259093	3.90755	3.40376	4.17222	1.85788	1.52044	3.01881	
ENSG00000259094	0	0	0	0	0	0	
ENSG00000259095	0	0	0	0	0	0	
ENSG00000259096	0	0.0730206	0	0	0	0.130509	
ENSG00000259097	0	0	0	0	0	0	
ENSG00000259098	0	0	0	0	0	0	
ENSG00000259099	0.0512673	0.288095	0.334	0.159768	0	0.0518435	
ENSG00000259100	0.71746	0.948642	0.646734	0.618762	1.00841	0.702507	
ENSG00000259102	0.0730727	0.0821524	0.0797121	0	0	0	
ENSG00000259103	0.374421	0.168412	0.163439	0.156245	0.101076	0.152845	
ENSG00000259104	0	0	0	0	0	0	
ENSG00000259105	0.414149	0.776759	0.610825	0	0.554181	0.433294	
ENSG00000259106	0	0	0	0	0	0	
ENSG00000259107	0	0	0	0	0	0.545135	
ENSG00000259108	0	0	0.404031	0	0	0	
ENSG00000259109	3.34842	5.46842	2.01797	0	4.10004	8.48019	
ENSG00000259110	0	0.387294	0	0	0.449453	0.382777	
ENSG00000259111	0	0	0	0	0	0	
ENSG00000259112	0.418751	1.33336	3.31322	4.54519	2.12575	7.0642	
ENSG00000259113	1.09342	0.923008	0.309561	1.1745	0.71902	0.896349	
ENSG00000259115	0	0	0	0	0	0	
ENSG00000259116	0.453098	1.02002	0.335685	0.484253	0.1037	0.244367	
ENSG00000259117	1.10611	0	0	0	0	1.34724	
ENSG00000259118	1.59285	0.653596	0.658782	1.47972	0.936609	0	
ENSG00000259119	0.224855	0.0505378	0	0.0466631	0.121855	0.0907323	
ENSG00000259120	0	0	0	0	0.310293	0	
ENSG00000259121	0	0	0	0	0	0	
ENSG00000259122	0.191524	0	0.428197	0.40765	0.76345	0.204345	
ENSG00000259123	0	0	0	0	0	0	
ENSG00000259124	0	0	0	0	0	0	
ENSG00000259125	0	0	0	0	0	0	
ENSG00000259126	0	0	0	0	0	0	
ENSG00000259129	0.438375	0.430949	0.532792	0.368432	0.29766	0.439258	
ENSG00000259130	0	2.87823	0	0	0	0	
ENSG00000259132	0	0	0	0	0.00153124	0.288966	
ENSG00000259133	0	0.5524	0.276652	0.5257	0	0.532342	
ENSG00000259134	0.400759	0	0.289684	0.0923995	0.156126	0	
ENSG00000259135	0	0	0	0	0	0	
ENSG00000259136	0	0	0	0	0	0	
ENSG00000259137	1.15368	0	0.519279	0	0	0.249283	
ENSG00000259138	0	1.1686	0	0.567469	0.669968	1.19557	
ENSG00000259140	0	0	0.193072	0.367859	0	0	
ENSG00000259142	0	0	0	0	0	0	
ENSG00000259143	0	0	0	0	0	0	
ENSG00000259144	0	0.262072	0.210478	0.0402899	0.158118	0.117362	
ENSG00000259146	0.317212	0.713628	0	0	1.11676	0.581568	
ENSG00000259148	0	0.337745	0.665545	0.158634	0.200453	0	
ENSG00000259149	0	0	0.872177	0	0.9407	0	
ENSG00000259150	0	0.175269	0.255341	0.162706	0	0.159278	
ENSG00000259151	0.12596	0.141596	0.137111	0.262242	0	0.255907	
ENSG00000259152	0	0	0	0	0	0	
ENSG00000259153	3.99326	3.78323	3.94864	2.76402	7.85659	5.26343	
ENSG00000259154	0	0	0	0	0	0	
ENSG00000259155	0.755998	0.567424	0.853414	0.270171	0.664598	0.273923	
ENSG00000259156	0.167725	0.188352	0	0	0.224039	0	
ENSG00000259157	0	0	0	1.1211	1.28162	0	
ENSG00000259158	0.277606	0.203982	0.302277	0.108721	0.47019	0.129876	
ENSG00000259160	0	0	0	0	0	0	
ENSG00000259161	0.591656	0.166459	0.655762	0.468978	0.19765	0.621446	
ENSG00000259162	0	0	0.122454	0	1.45382	0	
ENSG00000259163	0	0.081658	0	0	0	0	
ENSG00000259164	0	0	0	0	0	0	
ENSG00000259165	0.165429	0.325298	0.537702	0.257296	0.0560616	0.125064	
ENSG00000259166	0	0	0	0	0	0	
ENSG00000259167	0.568924	0.512012	0.375631	0.597647	0.458245	0.235814	
ENSG00000259168	0.0841884	0.378659	0.184112	0	0.340391	0.0862296	
ENSG00000259169	0.184732	0.623955	0	0	0.491352	0	
ENSG00000259170	0	0	0	0	0	0	
ENSG00000259171	3.43656e-05	0.0345717	0	0.640471	0.768286	0.841864	
ENSG00000259172	0.217743	0.311814	0.30004	0.86919	0.128338	0.309388	
ENSG00000259173	0	2.54272	0	0	0	0	
ENSG00000259175	0	0.0357192	0.0343674	0	0	0	
ENSG00000259177	0.325558	1.09789	0.370687	0.70189	0	0	
ENSG00000259178	0	0	0	0	0	0	
ENSG00000259179	0	0.27438	0	0.52209	0	0	
ENSG00000259180	0	0	0	0	0	0	
ENSG00000259181	0	0	0	0	0	0	
ENSG00000259182	0.457284	0.512709	1.05433	0.568464	0.59017	0.455358	
ENSG00000259183	0	0	0	0	0	0	
ENSG00000259185	11.9485	14.6463	13.8133	18.6947	20.3826	18.9857	
ENSG00000259186	1.70863	0.320482	0.47294	0.300682	0.190419	0.298439	
ENSG00000259187	0	0	0	0	0	0	
ENSG00000259188	0.735683	0.28861	0.622785	0.072292	1.35147	0	
ENSG00000259191	0	0.19611	0.388053	0	0	0.184717	
ENSG00000259192	0.401166	1.6552	0.886696	0.845863	1.25327	0.698329	
ENSG00000259194	0	0	0	0	0	0	
ENSG00000259195	12.2543	12.9123	7.6432	0	0	0	
ENSG00000259196	0	0	0	0	0	0	
ENSG00000259198	0	0	0	0	0.0331694	0.0191526	
ENSG00000259199	0	0	0	0	0	0	
ENSG00000259200	0	0	0	0	0.2319	0	
ENSG00000259201	1.32762	2.41073	4.80464	4.84579	4.19475	2.6072	
ENSG00000259202	0	0	0.348895	0	0	0	
ENSG00000259203	0.434208	0.977824	0.243767	0.231844	0.287527	0	
ENSG00000259204	0	0.898899	1.90499	0.883694	0	0	
ENSG00000259205	0.492586	1.19995	0.628059	0.832339	0.664007	0.840135	
ENSG00000259207	0.200659	0.279689	0.216786	1.47728	0.839394	0.39639	
ENSG00000259208	0	0.341138	0.34451	0	0	0	
ENSG00000259209	3.08261	6.82207	7.20005	2.53457	2.17726	3.70204	
ENSG00000259211	0	0	0	0.312627	0	0.310657	
ENSG00000259212	0	0	0	0	0	0	
ENSG00000259213	0	0	0	0	0	0	
ENSG00000259214	0	0	0	0	0	0	
ENSG00000259215	0	0.506996	0.521011	0	0	0.512319	
ENSG00000259216	2.28695	0.643473	0	0	0.750892	0.626978	
ENSG00000259217	0	0	0	0	0	0	
ENSG00000259218	0.121406	0.273178	0.267633	0	0	0	
ENSG00000259219	0.100968	0.151264	0.109224	0.0348524	0	0	
ENSG00000259221	0	0.433969	0.0842845	0.0805627	0.104137	0	
ENSG00000259222	0	0	0	0	0	0	
ENSG00000259223	0	0	0	0.147667	0	0	
ENSG00000259224	0.198881	0.111758	0.323815	0.154905	0.269276	0.351744	
ENSG00000259225	0.275052	0.464284	0.937608	0	0.184039	0	
ENSG00000259227	1.78826	1.00279	1.02996	0.485032	0	0.506172	
ENSG00000259228	0.203319	1.60076	0.334728	0.5328	0.273386	0.209679	
ENSG00000259229	2.58464	2.78103	0	0	0	0	
ENSG00000259230	0.478318	0.0597325	0.23092	0.0552265	0.14385	0.0537827	
ENSG00000259231	0	0.180715	0	0.0839142	0	0	
ENSG00000259232	0.89525	0.990975	3.16856	0.976796	0	6.42181	
ENSG00000259234	0.226248	0.280808	0.741185	0.236823	1.14681	0.238826	
ENSG00000259235	0	0	0	0	0	0	
ENSG00000259236	0.139499	0.104514	0.151316	0.0965249	0.188957	0.0469359	
ENSG00000259237	0	0	0	0	0.265341	0	
ENSG00000259238	2.12769	3.34264	4.92599	4.15189	1.10162	1.94137	
ENSG00000259239	0	0.067452	0	0	0	0	
ENSG00000259240	0	0	0	0	0	0	
ENSG00000259241	0.588317	0.397113	1.03669	0.123688	0.473619	0.610563	
ENSG00000259242	0.103843	0.116801	0	0.108891	0	0	
ENSG00000259244	0.851104	0	1.28644	0	0.372695	0	
ENSG00000259245	0	0	0	0	0	0	
ENSG00000259246	0	0	0	0	0	0	
ENSG00000259247	0.286299	0.128719	0.0622525	0	0.077449	0	
ENSG00000259248	5.16497	5.45857	6.67804	4.72585	4.64428	3.82985	
ENSG00000259250	0.238207	0	0	0	0	0	
ENSG00000259251	0.393567	0.185505	0.162695	0.134119	0.0584067	0.917662	
ENSG00000259252	0	0	0	0	0	0	
ENSG00000259254	0	0	0	0	0	0	
ENSG00000259255	0	0	0	0	0	0	
ENSG00000259256	1.26296	0	0.483934	2.28158	0	0	
ENSG00000259257	0	0.633613	0.209543	0	0	0	
ENSG00000259258	0	0	0	1.33366	7.57248	0	
ENSG00000259259	0.116341	0.261761	0	0	0	0	
ENSG00000259261	0	0	0	0	0	0	
ENSG00000259262	1.50457	0	0	1.63993	0	1.88583	
ENSG00000259265	0	0	0	0	0	0	
ENSG00000259266	0	0	0	0	0	0	
ENSG00000259267	0.244504	0	0	0	0	0	
ENSG00000259268	0.192535	0	0	0	0	0	
ENSG00000259269	1.39431	0	0	1.67623	0.281845	0	
ENSG00000259270	0	0	6.69255	0	0	0	
ENSG00000259271	0	0.117738	0	0.163263	0.212679	0.15897	
ENSG00000259273	0.523565	0	0	0	0	0	
ENSG00000259274	0	0.81446	0.828657	0	0	0.404097	
ENSG00000259275	0.25124	0.404696	0.294372	0.194629	0.26986	0.0313281	
ENSG00000259276	0.219704	0	0.740372	0	0	0.23657	
ENSG00000259277	0	0	0	0	0	0	
ENSG00000259278	0.431653	0	0	0	0.571762	0.464229	
ENSG00000259280	0	2.48871	2.25535	0.149738	0.881053	1.29327	
ENSG00000259281	0	0	0	0	0	0	
ENSG00000259282	0	0	0	0	0.580631	0	
ENSG00000259283	0.691565	0.778243	0.153006	0.145936	0	0.144722	
ENSG00000259284	0.20023	0	0.109845	0	0	0	
ENSG00000259285	0.799002	0.385212	0.637737	0.35974	0.76611	0.354885	
ENSG00000259286	0	0.119719	0	0.11166	0.143021	0.219943	
ENSG00000259287	0	0.251903	0.251465	1.1955	0.888126	0	
ENSG00000259288	0	0.055962	0.50716	0	0	0	
ENSG00000259289	0.754886	0	0	0	0.201679	0.317492	
ENSG00000259290	0	0	0	0	0	0	
ENSG00000259291	1.08648	0.78581	1.05467	0.486547	0.105246	0.951323	
ENSG00000259293	0	0	0	0	0	0	
ENSG00000259294	0.378086	0.212845	0.633688	0.804449	0.753802	0.201539	
ENSG00000259295	0.209493	0.40394	0.286738	0.24498	0.207885	0.214077	
ENSG00000259296	0	0	0	0	0	0.525017	
ENSG00000259298	0	0.381105	0	0.538605	1.35341	0.895965	
ENSG00000259299	0.059129	0.465227	0.385853	0.307537	0.159911	0.539767	
ENSG00000259300	0.729992	0.574487	0.955567	0.380626	0.19706	0.148887	
ENSG00000259301	0	0	0	0	0	0	
ENSG00000259302	0	0	0	0	0	0	
ENSG00000259303	0	0	0	0	0	0	
ENSG00000259304	0.160192	0	0	0.0836321	0.108007	0	
ENSG00000259305	0.596638	0.85323	1.61454	0.884905	0.71422	3.58034	
ENSG00000259306	1.21471	1.97438	2.68556	1.70785	1.08405	1.83346	
ENSG00000259307	0	0	0	0	0	0	
ENSG00000259308	0	0.472484	0.967947	0	1.09031	0.474629	
ENSG00000259309	0	0	0.189488	0	0	0	
ENSG00000259312	0	0	0.519279	0	0	0.249283	
ENSG00000259314	0	0.287148	0.140835	0	0	0.132981	
ENSG00000259315	1.12369	1.0241	0.89824	0.262049	0.555204	0.592701	
ENSG00000259316	15.8477	16.7835	10.5811	11.1503	8.60239	19.4346	
ENSG00000259317	0	0	0	0	0	0	
ENSG00000259318	0.921093	2.03773	5.4387	0	0	0	
ENSG00000259319	0.113871	0.170557	0.674847	0.215623	0.0774068	0.498189	
ENSG00000259320	0	0	0	0	0	0	
ENSG00000259321	0	0	0	0	0	0	
ENSG00000259322	5.07528	2.66344	6.56196	5.11366	5.74325	5.6329	
ENSG00000259324	0	0.135004	0	0	0	0.124653	
ENSG00000259326	0.383568	0.60341	0.124603	0.318027	0.260063	0.385957	
ENSG00000259327	2.16879	2.22201	2.26106	1.59648	0.919332	0.591475	
ENSG00000259330	0.438123	0.231656	1.08876	0.373111	0.778683	0.823642	
ENSG00000259331	0.177097	0.398756	0.592328	0	0.235758	0	
ENSG00000259332	6.07283	7.24631	0.402615	2.08236	14.5437	0.270056	
ENSG00000259333	0	0	0	0	0	0	
ENSG00000259334	0	0.233599	0	0	0	0	
ENSG00000259335	1.23271	0.905817	0.823011	0.639887	0.321073	0.718105	
ENSG00000259336	0.0657203	0.369392	0	0.0684457	0	0.0668315	
ENSG00000259337	1.14454	0	0	0	0.731654	0	
ENSG00000259338	0	0	0	0	0	0.494265	
ENSG00000259339	0	0	0	0.135599	0	0	
ENSG00000259340	0	0	0	0	0	0	
ENSG00000259341	0	0	0	0	0	0	
ENSG00000259342	0.147904	0	0	0	0	0	
ENSG00000259343	0.677048	1.35406	1.5474	0.389774	1.40808	0.628975	
ENSG00000259345	6.88755	5.30354	7.34076	3.02128	3.04854	3.70011	
ENSG00000259346	0	0.50984	0	0	0	0	
ENSG00000259347	0.0330727	0	0.227329	0.0684894	0.146653	0	
ENSG00000259349	0	0	0	0	0	0	
ENSG00000259350	0.309399	0	0	0	0.405261	0.341196	
ENSG00000259351	0.0870176	0.0978501	0	0	0.468929	0	
ENSG00000259352	3.38777	4.65248	5.17247	4.88663	3.42688	4.67637	
ENSG00000259353	0.673775	0	0	0	0	0.373759	
ENSG00000259354	1.86672	2.75444	2.50642	1.40999	1.81859	1.6206	
ENSG00000259356	0.282073	0.1585	0.357002	0	0.0636759	0.0474626	
ENSG00000259357	37.0479	33.4198	31.2265	31.385	32.6281	29.2958	
ENSG00000259358	0.0653111	0.0733825	0.0353182	0.0338103	0	0.0327872	
ENSG00000259359	0.543211	0	0.808055	0.192392	0.24091	0.192494	
ENSG00000259360	0	0	0.237216	0	0	0	
ENSG00000259361	0.109884	0.0925912	0.118714	0.142082	0	0	
ENSG00000259362	0.304185	0.113905	0.306254	0.0419003	0.248091	0.101324	
ENSG00000259363	1.53899	0	1.69161	1.23978	1.25851	1.17872	
ENSG00000259364	0.209652	0.944261	0	0	0	0	
ENSG00000259365	0	0	0	0.487334	0	0	
ENSG00000259366	29.9958	32.2152	32.1953	30.6038	24.0996	35.8967	
ENSG00000259367	2.06487	3.68054	4.59976	4.83396	5.27205	3.28221	
ENSG00000259368	0	0	0	0	0	0	
ENSG00000259369	0	0	0	0	0	0	
ENSG00000259370	0.628167	0.415626	1.27548	1.31379	1.89219	0.879583	
ENSG00000259371	0	0	0	0	0	0	
ENSG00000259374	0.039399	0	0	0.479573	0	0.500155	
ENSG00000259375	41.5609	43.6552	42.0456	38.1527	41.4772	38.8137	
ENSG00000259376	0	0	0	0	0	0	
ENSG00000259377	0	0.238124	0	0	0	0	
ENSG00000259378	0.794404	0.818603	0.865315	0.896371	0.536609	0.471325	
ENSG00000259379	0	0.0521232	0.0503167	0.144415	0.0628253	0.140441	
ENSG00000259380	0	0	0	0	0	0.127982	
ENSG00000259381	0.589968	0.497433	0.96544	0.99984	1.09475	0.827454	
ENSG00000259383	0	0	0	0	0	0	
ENSG00000259384	0.122639	0.137978	0.540844	0.129037	0	0.127528	
ENSG00000259385	0	0.17887	0	0	0	0.167584	
ENSG00000259388	0.134829	0	0	0	0	0.0453376	
ENSG00000259389	0	0.730835	0.765372	0	0	0	
ENSG00000259390	0.300703	0	0	0	0	0	
ENSG00000259392	0	0	0	0	0	0	
ENSG00000259393	0.414962	0.155699	0.153024	0	0	0	
