test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000009376	ENSMUSG00000009376	Met	6:17463799-17573980	mouse_13	mouse_14	OK	5.857	8.22603	0.49003443885115	1.19802	0.0139	0.0295551	yes	-
ENSMUSG00000028018	ENSMUSG00000028018	Gstcd	3:132981751-133110988	mouse_13	mouse_14	OK	2.17766	2.44594	0.167610291973614	0.213745	0.6884	0.758823	no	-
ENSMUSG00000038781	ENSMUSG00000038781	Stap2	17:55997076-56005584	mouse_13	mouse_14	OK	2.79436	1.20897	-1.20873945120751	-2.25994	0.0004	0.00121181	yes	down
ENSMUSG00000027408	ENSMUSG00000027408	Cpxm1	2:130390774-130397574	mouse_13	mouse_14	OK	46.1123	108.648	1.23643808579702	5.2495	5e-05	0.000176968	yes	up
ENSMUSG00000030172	ENSMUSG00000030172	Erc1	6:119570795-119848167	mouse_13	mouse_14	OK	8.23936	14.3311	0.798545165375358	2.74977	5e-05	0.000176968	yes	-
ENSMUSG00000021891	ENSMUSG00000021891	Mettl6	14:31473577-31509858	mouse_13	mouse_14	OK	14.0288	38.9114	1.47180127969561	2.51287	5e-05	0.000176968	yes	up
ENSMUSG00000020707	ENSMUSG00000020707	Rnf135	11:80183850-80199757	mouse_13	mouse_14	OK	1.87911	4.78912	1.34971106312323	2.81339	5e-05	0.000176968	yes	up
ENSMUSG00000028619	ENSMUSG00000028619	Tceanc2	4:107126612-107200996	mouse_13	mouse_14	OK	6.20802	8.96737	0.530551720203132	0.207172	0.55345	0.642101	no	-
ENSMUSG00000020610	ENSMUSG00000020610	Amz2	11:109425945-109573330	mouse_13	mouse_14	OK	47.0576	35.4312	-0.40940741494268	-1.53506	0.00675	0.0155036	yes	-
ENSMUSG00000020231	ENSMUSG00000020231	Dip2a	10:76253852-76345291	mouse_13	mouse_14	OK	11.2954	9.03764	-0.321717365478051	-1.04209	0.0345	0.0656918	no	-
ENSMUSG00000013033	ENSMUSG00000013033	Adgrl1	8:83900104-83955205	mouse_13	mouse_14	OK	2.22685	2.91774	0.389846948475372	0.844977	0.05765	0.102187	no	-
ENSMUSG00000035834	ENSMUSG00000035834	Polr3g	13:81673842-81711013	mouse_13	mouse_14	OK	17.6962	5.51244	-1.68267664302264	-3.16989	5e-05	0.000176968	yes	down
ENSMUSG00000020818	ENSMUSG00000020818	Mfsd11	11:116837431-116875635	mouse_13	mouse_14	OK	12.5257	23.4503	0.904715148445161	0.948573	0.02745	0.0537952	no	-
ENSMUSG00000030417	ENSMUSG00000030417	Pdcd5	7:35641981-35647521	mouse_13	mouse_14	OK	354.955	135.968	-1.38436898231291	-5.69257	5e-05	0.000176968	yes	down
ENSMUSG00000006456	ENSMUSG00000006456	Rbm14	19:4711166-4811634	mouse_13	mouse_14	OK	14.0053	15.4833	0.144740103035689	0.450902	0.4285	0.525866	no	-
ENSMUSG00000028426	ENSMUSG00000028426	Rad23b	4:55350042-55392237	mouse_13	mouse_14	OK	45.0202	33.9809	-0.405848402427477	-1.08049	0.057	0.101305	no	-
ENSMUSG00000021190	ENSMUSG00000021190	Lgmn	12:102394083-102439813	mouse_13	mouse_14	OK	74.1031	86.7613	0.227517773062222	0.981829	0.0886	0.14701	no	-
ENSMUSG00000031012	ENSMUSG00000031012	Cask	X:13517079-13851367	mouse_13	mouse_14	OK	5.20581	4.12492	-0.33575651813055	-0.465716	0.30575	0.403915	no	-
ENSMUSG00000008393	ENSMUSG00000008393	Carhsp1	16:8633228-8672155	mouse_13	mouse_14	OK	167.828	89.8366	-0.901608198517772	-4.05307	5e-05	0.000176968	yes	-
ENSMUSG00000003575	ENSMUSG00000003575	Crtc1	8:70382354-70439579	mouse_13	mouse_14	OK	2.30595	4.25008	0.882128766288931	1.38276	0.00125	0.00340686	yes	-
ENSMUSG00000029056	ENSMUSG00000029056	Pank4	4:154964122-154980938	mouse_13	mouse_14	OK	26.1727	25.7201	-0.0251665099321317	-0.0929017	0.8678	0.90297	no	-
ENSMUSG00000027374	ENSMUSG00000027374	Mrps5	2:127587221-127606829	mouse_13	mouse_14	OK	52.4525	31.0905	-0.754537718011472	-1.42038	0.01815	0.0373705	yes	-
ENSMUSG00000013629	ENSMUSG00000013629	Cad	5:31054779-31078479	mouse_13	mouse_14	OK	43.1765	19.5699	-1.1416099154942	-3.38551	5e-05	0.000176968	yes	down
ENSMUSG00000019428	ENSMUSG00000019428	Fkbp8	8:70508262-70535328	mouse_13	mouse_14	OK	244.966	106.587	-1.20055003564537	-3.27871	5e-05	0.000176968	yes	down
ENSMUSG00000112368	ENSMUSG00000112368	Gm49376	12:55275380-55278714	mouse_13	mouse_14	OK	1.6209	0.920972	-0.815565887472174	-0.537988	0.3712	0.470072	no	-
ENSMUSG00000055900	ENSMUSG00000055900	Tmem69	4:116551632-116555936	mouse_13	mouse_14	OK	7.36046	6.23253	-0.239978009824173	-0.558499	0.3223	0.421252	no	-
ENSMUSG00000020839	ENSMUSG00000020839	Tmigd1	11:76902158-76916587	mouse_13	mouse_14	OK	1.10624	0.357495	-1.62966944451604	-1.02256	0.02255	0.0453134	yes	down
ENSMUSG00000033016	ENSMUSG00000033016	Nfatc1	18:80606204-80713071	mouse_13	mouse_14	OK	2.44794	5.93455	1.27757044113979	3.29975	5e-05	0.000176968	yes	up
ENSMUSG00000028873	ENSMUSG00000028873	Cdca8	4:124918464-124944656	mouse_13	mouse_14	OK	47.4409	30.9415	-0.616588241181156	-2.24545	0.0001	0.000337677	yes	-
ENSMUSG00000015127	ENSMUSG00000015127	Unkl	17:25188396-25240124	mouse_13	mouse_14	OK	1.88728	4.02536	1.09280933408162	1.46987	0.0044	0.0105896	yes	up
ENSMUSG00000037225	ENSMUSG00000037225	Fgf2	3:37307748-37579096	mouse_13	mouse_14	OK	5.17319	7.76934	0.586737868342359	0.254068	0.5023	0.595223	no	-
ENSMUSG00000022974	ENSMUSG00000022974	Paxbp1	16:90936091-91044543	mouse_13	mouse_14	OK	2.28383	10.161	2.1535152218283	2.11343	0.00015	0.000493438	yes	up
ENSMUSG00000053615	ENSMUSG00000053615	Gm9913	2:125300593-125507993	mouse_13	mouse_14	OK	1.64136	3.77937	1.20325406492287	0.449417	0.658	0.732975	no	-
ENSMUSG00000044894	ENSMUSG00000044894	Uqcrq	11:53427921-53430831	mouse_13	mouse_14	OK	1582.27	603.155	-1.39139510202594	-5.32446	5e-05	0.000176968	yes	down
ENSMUSG00000026698	ENSMUSG00000026698	Pigc	1:161942085-162479943	mouse_13	mouse_14	OK	10.5372	33.6136	1.67355350543445	2.54872	0.0001	0.000337677	yes	up
ENSMUSG00000095041	ENSMUSG00000095041	AC149090.1	JH584304.1:52189-59690	mouse_13	mouse_14	OK	8.54797	37.1918	2.12133082302607	7.48936	5e-05	0.000176968	yes	up
ENSMUSG00000025903	ENSMUSG00000025903	Lypla1	1:4807787-4897909	mouse_13	mouse_14	OK	66.4039	32.6386	-1.02468880000983	-1.90476	0.00055	0.00162346	yes	down
ENSMUSG00000038210	ENSMUSG00000038210	Hoxa11	6:52242105-52249799	mouse_13	mouse_14	OK	0.730328	1.3034	0.835663451925482	0.84485	0.1621	0.243015	no	-
ENSMUSG00000036371	ENSMUSG00000036371	Serbp1	6:67179798-67376188	mouse_13	mouse_14	OK	434.851	141.235	-1.62242349896163	-6.72622	5e-05	0.000176968	yes	down
ENSMUSG00000037017	ENSMUSG00000037017	Zscan21	5:138116902-138134265	mouse_13	mouse_14	OK	6.13754	11.5982	0.918168494507771	2.42091	0.0006	0.00175747	yes	-
ENSMUSG00000035901	ENSMUSG00000035901	Dennd5a	7:109893779-109960470	mouse_13	mouse_14	OK	7.53722	7.21081	-0.063871174919494	-0.169918	0.7183	0.784542	no	-
ENSMUSG00000061313	ENSMUSG00000061313	Ddhd2	8:25725345-25785287	mouse_13	mouse_14	OK	7.96668	9.59259	0.267941768682875	0.504887	0.304	0.40209	no	-
ENSMUSG00000021967	ENSMUSG00000021967	Mrpl57	14:57826233-57829296	mouse_13	mouse_14	OK	210.05	115.178	-0.866867610033328	-3.00112	5e-05	0.000176968	yes	-
ENSMUSG00000019873	ENSMUSG00000019873	Reep3	10:67005019-67256326	mouse_13	mouse_14	OK	14.1868	10.6077	-0.419437329431066	-1.12705	0.0377	0.0710418	no	-
ENSMUSG00000046909	ENSMUSG00000046909	Tefm	11:80136677-80142175	mouse_13	mouse_14	OK	8.90825	11.4481	0.361894227862699	0.983066	0.08465	0.141438	no	-
ENSMUSG00000018974	ENSMUSG00000018974	Sart3	5:113742445-113772510	mouse_13	mouse_14	OK	13.2542	13.8921	0.0678151065537136	0.175308	0.6849	0.755619	no	-
ENSMUSG00000031070	ENSMUSG00000031070	Mrgprf	7:145300827-145309557	mouse_13	mouse_14	OK	1.15199	2.16956	0.913274291650384	1.86559	0.0021	0.00545329	yes	-
ENSMUSG00000027115	ENSMUSG00000027115	Kif18a	2:109092296-109341747	mouse_13	mouse_14	OK	3.08026	5.39502	0.808576176245284	1.42277	0.01825	0.0375511	yes	-
ENSMUSG00000049858	ENSMUSG00000049858	Suox	10:128669893-128674073	mouse_13	mouse_14	OK	18.9105	19.2405	0.0249587815600806	0.0924527	0.87185	0.905847	no	-
ENSMUSG00000026775	ENSMUSG00000026775	Yme1l1	2:23156368-23199260	mouse_13	mouse_14	OK	30.0344	31.5536	0.071188770651963	0.281567	0.5998	0.683124	no	-
ENSMUSG00000039989	ENSMUSG00000039989	Cbx4	11:119077572-119086221	mouse_13	mouse_14	OK	0.777931	2.05629	1.40232963961205	2.11249	0.00055	0.00162346	yes	up
ENSMUSG00000035637	ENSMUSG00000035637	Grhpr	4:44981394-44990734	mouse_13	mouse_14	OK	38.7318	33.8752	-0.193289085728237	-0.697222	0.2137	0.303697	no	-
ENSMUSG00000054792	ENSMUSG00000054792	Klhl18	9:110425925-110476694	mouse_13	mouse_14	OK	1.83472	3.56444	0.958115528846521	1.7583	0.0076	0.0172333	yes	-
ENSMUSG00000042804	ENSMUSG00000042804	Gpr153	4:152274231-152285337	mouse_13	mouse_14	OK	3.74604	3.71965	-0.0101994271672385	-0.0276282	0.962	0.971261	no	-
ENSMUSG00000027938	ENSMUSG00000027938	Creb3l4	3:90237499-90243512	mouse_13	mouse_14	OK	1.7963	3.0388	0.758473411706837	1.55041	0.00845	0.018975	yes	-
ENSMUSG00000107040	ENSMUSG00000107040	Gm43791	5:34949444-35039644	mouse_13	mouse_14	OK	7.6038	8.38223	0.14061352231945	0.0884897	0.87785	0.91005	no	-
ENSMUSG00000024937	ENSMUSG00000024937	Ehbp1l1	19:5707375-5726317	mouse_13	mouse_14	OK	35.6585	57.1004	0.679254835744878	2.77164	5e-05	0.000176968	yes	-
ENSMUSG00000041343	ENSMUSG00000041343	Ankrd42	7:92561148-92637142	mouse_13	mouse_14	OK	3.00096	4.55815	0.603024312435342	0.743245	0.1739	0.257274	no	-
ENSMUSG00000039536	ENSMUSG00000039536	Stau1	2:166947548-166996299	mouse_13	mouse_14	OK	62.9076	61.7688	-0.0263560193506123	-0.110799	0.846	0.886104	no	-
ENSMUSG00000059326	ENSMUSG00000059326	Csf2ra	19:61223956-61228429	mouse_13	mouse_14	OK	3.56405	6.97289	0.968239146192269	1.59336	0.00235	0.00602271	yes	-
ENSMUSG00000066900	ENSMUSG00000066900	Suds3	5:117091679-117118723	mouse_13	mouse_14	OK	12.9865	3.95672	-1.71463578076716	-3.51267	5e-05	0.000176968	yes	down
ENSMUSG00000035673	ENSMUSG00000035673	Sbno2	10:80056991-80105571	mouse_13	mouse_14	OK	26.5902	44.6765	0.748621539565007	2.94245	5e-05	0.000176968	yes	-
ENSMUSG00000029247	ENSMUSG00000029247	Paics	5:76913248-76967509	mouse_13	mouse_14	OK	256.977	99.2415	-1.37262379452507	-5.71175	5e-05	0.000176968	yes	down
ENSMUSG00000049624	ENSMUSG00000049624	Slc17a5	9:78536487-78588041	mouse_13	mouse_14	OK	6.54682	10.2245	0.643164075261868	2.08122	0.0004	0.00121181	yes	-
ENSMUSG00000020549	ENSMUSG00000020549	Elac2	11:64979037-65162961	mouse_13	mouse_14	OK	31.9707	14.8756	-1.10380247235279	-3.34996	5e-05	0.000176968	yes	down
ENSMUSG00000103301	ENSMUSG00000103301	Gm37804	12:85824658-86079754	mouse_13	mouse_14	OK	0.593317	2.62328	2.14449677890655	0.358885	0.2349	0.327703	no	-
ENSMUSG00000028542	ENSMUSG00000028542	Slc6a9	4:117834505-117883487	mouse_13	mouse_14	OK	9.15295	17.728	0.953721081766427	1.07529	0.046	0.0843232	no	-
ENSMUSG00000019437	ENSMUSG00000019437	Tlcd1	11:78176710-78183584	mouse_13	mouse_14	OK	6.58328	14.409	1.13009174954391	0.64032	0.066	0.114714	no	-
ENSMUSG00000079737	ENSMUSG00000079737	3110001I22Rik	16:13671857-13703612	mouse_13	mouse_14	OK	0.417935	1.47626	1.82059634484691	0.977651	0.2093	0.299028	no	-
ENSMUSG00000030545	ENSMUSG00000030545	Pex11a	7:79735956-79743131	mouse_13	mouse_14	OK	1.78496	2.33645	0.388426419286205	0.583948	0.27625	0.372738	no	-
ENSMUSG00000024392	ENSMUSG00000024392	Bag6	17:35135177-35147322	mouse_13	mouse_14	OK	64.5111	36.3323	-0.828294719117592	-2.70646	5e-05	0.000176968	yes	-
ENSMUSG00000030862	ENSMUSG00000030862	Cpxm2	7:130162450-133124354	mouse_13	mouse_14	OK	7.72156	8.77223	0.184051291584931	0.0697602	0.81865	0.864325	no	-
ENSMUSG00000070572	ENSMUSG00000070572	Trmt112-ps2	4:149457328-149457706	mouse_13	mouse_14	OK	4.29123	2.1558	-0.993167887101161	-0.981008	0.0937	0.154267	no	-
ENSMUSG00000000275	ENSMUSG00000000275	Trim25	11:88999375-89020293	mouse_13	mouse_14	OK	4.22969	7.33683	0.794604927145198	1.62432	0.00655	0.0150987	yes	-
ENSMUSG00000036718	ENSMUSG00000036718	Micall2	5:139706695-139736336	mouse_13	mouse_14	OK	2.3739	7.66118	1.6903074548154	4.72585	5e-05	0.000176968	yes	up
ENSMUSG00000036769	ENSMUSG00000036769	Wdr44	X:23693050-23806025	mouse_13	mouse_14	OK	3.94511	7.99702	1.01939696906487	2.0984	0.00045	0.00134938	yes	up
ENSMUSG00000030145	ENSMUSG00000030145	Zfp248	6:118427318-118455528	mouse_13	mouse_14	OK	1.49764	3.63126	1.27777935846934	2.16189	5e-05	0.000176968	yes	up
ENSMUSG00000040236	ENSMUSG00000040236	Trappc5	8:3674034-3681255	mouse_13	mouse_14	OK	8.79791	7.87281	-0.16028218190092	-0.516586	0.365	0.464413	no	-
ENSMUSG00000060419	ENSMUSG00000060419	Rps16-ps2	5:129096749-129204599	mouse_13	mouse_14	OK	53.0929	14.3456	-1.88791063579115	-1.90677	0.00505	0.0119675	yes	down
ENSMUSG00000024969	ENSMUSG00000024969	Mark2	19:7275395-7341860	mouse_13	mouse_14	OK	14.269	15.6589	0.134098638929109	0.294168	0.59095	0.675359	no	-
ENSMUSG00000039693	ENSMUSG00000039693	Msantd3	4:48539934-48561919	mouse_13	mouse_14	OK	4.92549	6.43731	0.386190691440365	0.681267	0.13535	0.209825	no	-
ENSMUSG00000030042	ENSMUSG00000030042	Pole4	6:82618991-82705365	mouse_13	mouse_14	OK	42.6312	38.1333	-0.160858280243231	-0.416541	0.4567	0.553148	no	-
ENSMUSG00000040616	ENSMUSG00000040616	Tmem51	4:142030991-142088099	mouse_13	mouse_14	OK	1.69356	4.17096	1.30032037666598	2.89575	5e-05	0.000176968	yes	up
ENSMUSG00000073468	ENSMUSG00000073468	Sft2d1	17:8311101-8423513	mouse_13	mouse_14	OK	31.5645	36.7224	0.218357451308765	0.694556	0.2237	0.315445	no	-
ENSMUSG00000002900	ENSMUSG00000002900	Lamb1	12:31265233-31329644	mouse_13	mouse_14	OK	72.5175	132.758	0.87239770553143	4.0725	5e-05	0.000176968	yes	-
ENSMUSG00000044229	ENSMUSG00000044229	Nxpe4	9:48162022-48400025	mouse_13	mouse_14	OK	1.39006	4.02647	1.53436842814308	3.70837	5e-05	0.000176968	yes	up
ENSMUSG00000051502	ENSMUSG00000051502	Ufsp1	5:137294628-137295665	mouse_13	mouse_14	OK	3.02387	3.84312	0.345881907117177	0.68867	0.2301	0.322566	no	-
ENSMUSG00000025762	ENSMUSG00000025762	Larp1b	3:40949827-41040234	mouse_13	mouse_14	OK	5.01405	1.61695	-1.63270131488227	-2.04515	5e-05	0.000176968	yes	down
ENSMUSG00000070709	ENSMUSG00000070709	Zfp974	7:27907391-27931003	mouse_13	mouse_14	OK	0.660432	2.81467	2.09148385635439	1.6409	0.0053	0.0124999	yes	up
ENSMUSG00000044628	ENSMUSG00000044628	Rnf208	2:25238817-25244262	mouse_13	mouse_14	OK	1.91875	0.396507	-2.27474850963981	-2.03558	0.01005	0.022145	yes	down
ENSMUSG00000000530	ENSMUSG00000000530	Acvrl1	15:101128521-101145336	mouse_13	mouse_14	OK	14.1972	16.2396	0.193909671123908	0.528638	0.312	0.41047	no	-
ENSMUSG00000033577	ENSMUSG00000033577	Myo6	9:80165030-80311729	mouse_13	mouse_14	OK	9.54295	6.5677	-0.539047084596025	-1.68256	0.00295	0.00737983	yes	-
ENSMUSG00000031246	ENSMUSG00000031246	Sh3bgrl	X:109095364-109200439	mouse_13	mouse_14	OK	166.447	105.58	-0.656726296808925	-3.0695	5e-05	0.000176968	yes	-
ENSMUSG00000021810	ENSMUSG00000021810	Ecd	14:20319851-20348121	mouse_13	mouse_14	OK	30.3087	22.1897	-0.449841810671525	-1.7371	0.00245	0.00625488	yes	-
ENSMUSG00000037740	ENSMUSG00000037740	Mrps26	2:130450277-130568695	mouse_13	mouse_14	OK	35.4051	26.6457	-0.410054457093563	-0.603452	0.2655	0.361133	no	-
ENSMUSG00000024695	ENSMUSG00000024695	Zfp91	19:12763659-12796126	mouse_13	mouse_14	OK	2.55353	1.86398	-0.454106628220791	-1.29521	0.02495	0.0494472	yes	-
ENSMUSG00000074358	ENSMUSG00000074358	Ccdc61	7:18890882-18910415	mouse_13	mouse_14	OK	15.1591	13.0631	-0.214686799840439	-0.589878	0.2867	0.384125	no	-
ENSMUSG00000040363	ENSMUSG00000040363	Bcor	X:12036739-12160355	mouse_13	mouse_14	OK	2.86831	6.61708	1.20599376628152	1.43174	0.0079	0.0178526	yes	up
ENSMUSG00000034303	ENSMUSG00000034303	Ccdc15	9:37275259-37348432	mouse_13	mouse_14	OK	1.27594	1.6605	0.38005723365764	0.796931	0.1578	0.237804	no	-
ENSMUSG00000032735	ENSMUSG00000032735	Ablim3	18:61799391-61911824	mouse_13	mouse_14	OK	1.34449	0.237695	-2.49987556372275	-4.24756	5e-05	0.000176968	yes	down
ENSMUSG00000054556	ENSMUSG00000054556	Gm4876	6:17065009-17171833	mouse_13	mouse_14	OK	1.12502	1.48091	0.396533316619367	0.0553988	0.7525	0.8122	no	-
ENSMUSG00000053870	ENSMUSG00000053870	Fpgt	3:155084917-155093403	mouse_13	mouse_14	OK	4.74382	16.7356	1.81879910078215	3.89359	5e-05	0.000176968	yes	up
ENSMUSG00000011179	ENSMUSG00000011179	Odc1	12:17544793-17551505	mouse_13	mouse_14	OK	45.5355	13.9766	-1.70397827763087	-4.81101	5e-05	0.000176968	yes	down
ENSMUSG00000024423	ENSMUSG00000024423	Impact	18:12955851-12992950	mouse_13	mouse_14	OK	31.3775	27.6019	-0.184962830715815	-0.423537	0.4381	0.535627	no	-
ENSMUSG00000020182	ENSMUSG00000020182	Ddc	11:11814100-11898144	mouse_13	mouse_14	OK	4.64665	2.52531	-0.879730480755918	-1.78668	0.0012	0.00328053	yes	-
ENSMUSG00000026471	ENSMUSG00000026471	Mr1	1:155127276-155146814	mouse_13	mouse_14	OK	6.90015	14.8586	1.10659855975021	3.2404	5e-05	0.000176968	yes	up
ENSMUSG00000078773	ENSMUSG00000078773	Rad54b	4:11558921-11615805	mouse_13	mouse_14	OK	2.83761	5.15658	0.861738224188509	1.46771	0.00485	0.0115473	yes	-
ENSMUSG00000028041	ENSMUSG00000028041	Adam15	3:89333389-89349996	mouse_13	mouse_14	OK	171.941	89.5106	-0.941783158033361	-3.31294	5e-05	0.000176968	yes	-
ENSMUSG00000019505	ENSMUSG00000019505	Ubb	11:62551170-62553213	mouse_13	mouse_14	OK	119.725	51.0029	-1.23107325010908	-5.09912	5e-05	0.000176968	yes	down
ENSMUSG00000047603	ENSMUSG00000047603	Zfp235	7:24134168-24143241	mouse_13	mouse_14	OK	1.59984	4.14298	1.37274122741119	1.60202	0.00985	0.0217482	yes	up
ENSMUSG00000054863	ENSMUSG00000054863	Fam19a5	15:87544298-87759364	mouse_13	mouse_14	OK	1.81228	1.03113	-0.813579638820872	-1.71414	0.0034	0.00841061	yes	-
ENSMUSG00000106874	ENSMUSG00000106874	Gm20186	6:18844219-18848207	mouse_13	mouse_14	OK	16.3065	11.2338	-0.537601134256905	-1.11405	0.0571	0.101412	no	-
ENSMUSG00000029186	ENSMUSG00000029186	Pi4k2b	5:52741573-52769340	mouse_13	mouse_14	OK	24.7915	14.9645	-0.728301488039996	-2.45953	5e-05	0.000176968	yes	-
ENSMUSG00000006818	ENSMUSG00000006818	Sod2	17:13006845-13040063	mouse_13	mouse_14	OK	199.232	63.1344	-1.65795118215773	-5.018	5e-05	0.000176968	yes	down
ENSMUSG00000002222	ENSMUSG00000002222	Rmnd5a	6:71388633-71440637	mouse_13	mouse_14	OK	1.43678	1.07319	-0.420933656273641	-0.869427	0.09745	0.159496	no	-
ENSMUSG00000087370	ENSMUSG00000087370	Tmem170b	13:41605906-41641355	mouse_13	mouse_14	OK	1.13306	2.79066	1.30038210481289	3.65296	5e-05	0.000176968	yes	up
ENSMUSG00000074247	ENSMUSG00000074247	Dda1	8:71469198-71485963	mouse_13	mouse_14	OK	110.375	83.4049	-0.40420938892282	-1.71412	0.00195	0.00510277	yes	-
ENSMUSG00000028156	ENSMUSG00000028156	Eif4e	3:138526178-138559696	mouse_13	mouse_14	OK	211.506	178.908	-0.241480690304178	-0.723144	0.19485	0.282153	no	-
ENSMUSG00000050891	ENSMUSG00000050891	Tatdn1	15:58889228-58939488	mouse_13	mouse_14	OK	36.0007	19.0721	-0.916561253326466	-1.17303	0.04785	0.0871814	no	-
ENSMUSG00000028568	ENSMUSG00000028568	Btf3l4	4:108814294-108833614	mouse_13	mouse_14	OK	36.4164	34.1939	-0.0908493301357465	-0.232736	0.68465	0.755397	no	-
ENSMUSG00000000409	ENSMUSG00000000409	Lck	4:129548343-129573641	mouse_13	mouse_14	OK	1.04647	1.65967	0.665365458956288	0.775537	0.11265	0.179925	no	-
ENSMUSG00000021175	ENSMUSG00000021175	Cdca7l	12:117804288-118199043	mouse_13	mouse_14	OK	14.6699	5.91252	-1.31101397294699	-2.69083	0.0001	0.000337677	yes	down
ENSMUSG00000033769	ENSMUSG00000033769	Exoc6b	6:84618486-85069513	mouse_13	mouse_14	OK	19.2317	28.0048	0.54218782873988	1.59001	0.00135	0.00365466	yes	-
ENSMUSG00000021607	ENSMUSG00000021607	Mrpl36	13:73319837-73332178	mouse_13	mouse_14	OK	77.0696	45.4048	-0.763317082140082	-1.75302	0.00245	0.00625488	yes	-
ENSMUSG00000035769	ENSMUSG00000035769	Xylb	9:119169454-119393797	mouse_13	mouse_14	OK	5.5424	1.68016	-1.72191220918796	-1.55798	0.011	0.0239894	yes	down
ENSMUSG00000022962	ENSMUSG00000022962	Gart	16:91611467-91646952	mouse_13	mouse_14	OK	86.0875	31.6343	-1.44431409949413	-4.74863	5e-05	0.000176968	yes	down
ENSMUSG00000102876	ENSMUSG00000102876	Gm37136	3:23798101-25144261	mouse_13	mouse_14	OK	0.708152	8.45819	3.57821800530036	1.41099	0.40205	0.500231	no	-
ENSMUSG00000026356	ENSMUSG00000026356	Dars	1:128363706-128417368	mouse_13	mouse_14	OK	143.551	73.187	-0.97190406609687	-4.35596	5e-05	0.000176968	yes	-
ENSMUSG00000017723	ENSMUSG00000017723	Wfdc2	2:164562412-164568510	mouse_13	mouse_14	OK	3.01154	0.521703	-2.52920078669822	-1.97467	0.0001	0.000337677	yes	down
ENSMUSG00000024843	ENSMUSG00000024843	Chka	19:3767420-3894369	mouse_13	mouse_14	OK	3.53844	7.96238	1.17008626859505	1.4955	0.006	0.0139784	yes	up
ENSMUSG00000031728	ENSMUSG00000031728	Zfp821	8:109705545-109724932	mouse_13	mouse_14	OK	1.31043	4.94309	1.91537288375798	4.25938	5e-05	0.000176968	yes	up
ENSMUSG00000020225	ENSMUSG00000020225	Tmbim4	10:120141647-120224917	mouse_13	mouse_14	OK	123.603	92.5493	-0.41741977631397	-1.34703	0.01035	0.022734	yes	-
ENSMUSG00000027478	ENSMUSG00000027478	Dnmt3b	2:153648689-153687730	mouse_13	mouse_14	OK	1.28225	0.389374	-1.71944911322651	-1.81147	0.0011	0.00303976	yes	down
ENSMUSG00000047414	ENSMUSG00000047414	Flrt2	12:95692225-95785215	mouse_13	mouse_14	OK	15.3122	50.6285	1.72526816252366	6.61016	5e-05	0.000176968	yes	up
ENSMUSG00000025648	ENSMUSG00000025648	Pfkfb4	9:108991777-109032228	mouse_13	mouse_14	OK	6.37368	13.0581	1.03474650147895	2.78903	5e-05	0.000176968	yes	up
ENSMUSG00000085347	ENSMUSG00000085347	Hk1os	10:62268854-62379908	mouse_13	mouse_14	OK	0.638081	0.721165	0.176589804911935	0.0184686	0.90815	0.931545	no	-
ENSMUSG00000029127	ENSMUSG00000029127	Zbtb49	5:38189734-38220457	mouse_13	mouse_14	OK	1.76797	4.52533	1.35592920707636	1.87449	0.00175	0.00462373	yes	up
ENSMUSG00000035078	ENSMUSG00000035078	Mtmr9	14:63519650-63543982	mouse_13	mouse_14	OK	17.4458	11.06	-0.65752837014652	-2.28936	5e-05	0.000176968	yes	-
ENSMUSG00000023951	ENSMUSG00000023951	Vegfa	17:46016992-46032369	mouse_13	mouse_14	OK	10.6068	69.449	2.71096445037523	6.91558	5e-05	0.000176968	yes	up
ENSMUSG00000041426	ENSMUSG00000041426	Hibch	1:52844928-52920986	mouse_13	mouse_14	OK	20.7881	11.4102	-0.865433824477882	-2.26053	5e-05	0.000176968	yes	-
ENSMUSG00000079487	ENSMUSG00000079487	Med12	X:101274029-101325963	mouse_13	mouse_14	OK	7.46372	7.40069	-0.0122350787467942	-0.0315273	0.9473	0.960556	no	-
ENSMUSG00000074925	ENSMUSG00000074925	Ptar1	19:23687428-23731668	mouse_13	mouse_14	OK	6.17516	11.4598	0.892033443053613	1.19174	0.04135	0.0770087	no	-
ENSMUSG00000024851	ENSMUSG00000024851	Pitpnm1	19:4099997-4113965	mouse_13	mouse_14	OK	21.0946	14.3196	-0.558882537851209	-1.67837	0.0002	0.000643925	yes	-
ENSMUSG00000040151	ENSMUSG00000040151	Hs2st1	3:144429705-144570181	mouse_13	mouse_14	OK	9.62295	14.01	0.541905817996074	1.26488	0.02905	0.0565323	no	-
ENSMUSG00000003135	ENSMUSG00000003135	Cnot11	1:39534991-39546889	mouse_13	mouse_14	OK	6.17804	6.119	-0.0138533126175519	-0.0273994	0.96205	0.971261	no	-
ENSMUSG00000021420	ENSMUSG00000021420	Fars2	13:35978394-36735131	mouse_13	mouse_14	OK	42.3359	30.7074	-0.463295194711767	-0.741608	0.2053	0.294496	no	-
ENSMUSG00000005687	ENSMUSG00000005687	Bcas2	3:103171654-103179166	mouse_13	mouse_14	OK	122.232	59.996	-1.02668380522361	-4.0779	5e-05	0.000176968	yes	down
ENSMUSG00000095762	ENSMUSG00000095762	Gm16378	8:119910359-124345724	mouse_13	mouse_14	OK	1.37288	2.23434	0.702643209103919	0.0211241	0.72235	0.787559	no	-
